datetime,city,state,country,shape,duration_seconds,comments,date_posted,latitude,longitude,date,time,duration_minutes,duration_hours,state_new,new_state
8/05/2001 20:30,brisbane (qld&#44 australia),unknown,au,fireball,180,i saw 3 fiery balls dart around the sky,5/08/2001,-27.47101,153.024292,8/05/2001,20:30:00,3,0.05,377,Queensland
8/05/2014 18:45,inverloch (australia),unknown,au,light,300,Bright orange light travelling above inverloch&#44 Vic&#44 Australia.,8/05/2014,-38.626591,145.722595,8/05/2014,18:45:00,5,0.083333333,378,Victoria
9/05/2012 22:00,wollongong (australia),unknown,au,light,180,Sighting of two unidentified flying objects in one night.,13/05/2012,-34.424,150.893448,9/05/2012,22:00:00,3,0.05,379,New South Wales
10/06/1988 21:30,murwillumbah (just north of) (australia),unknown,au,disk,300,It was huge and it came down and hovered over the cane feilds just north of Murwillumbah in New South Wales Australia.My wife and i wer,12/06/2002,-28.32732,153.393387,10/06/1988,21:30:00,5,0.083333333,380,New South Wales
10/06/2002 0:00,mudgee (australia),unknown,au,cone,300,UFO NSW Farmer 2002,8/07/2004,-32.433333,149.583333,10/06/2002,0:00:00,5,0.083333333,381,New South Wales
10/06/2002 0:00,sydney (nsw&#44 australia),unknown,au,light,600,6 OR 7 BRIGHT ORANGE LIGHTS - LARGER THAN STARS - IN THE SOUTHERN CROSS FORMATION.  sTAYED STATIONARY FOR 5 MINUTES AND THEN DISPERSED.,15/10/2002,-33.861481,151.205475,10/06/2002,0:00:00,10,0.166666667,382,New South Wales
10/06/2010 13:52,sydney (australia),unknown,au,changing,900,Clouds appearing from no where&#44 white dots and teleportation.,10/06/2010,-33.861481,151.205475,10/06/2010,13:52:00,15,0.25,383,New South Wales
11/06/1992 16:26,nowra (australia),unknown,au,disk,989,On one sunday afternoon an object was seen 2-3km away in the east and without doubt it was a fling saucer.,18/02/2001,-34.88422,150.600357,11/06/1992,16:26:00,16.48333333,0.274722222,384,New South Wales
11/06/2003 13:40,canberra (australia),unknown,au,changing,60,A big triangle kept on changing colors and dissapering near my school&#44 it lasted at least 1 minute,18/06/2003,-35.27603,149.13435,11/06/2003,13:40:00,1,0.016666667,385,Australian Capital Territory
11/06/2005 18:00,batemans bay (nsw&#44 australia),unknown,au,light,5,softball size super white light very fast,20/06/2005,-35.706581,150.175415,11/06/2005,18:00:00,0.083333333,0.001388889,386,New South Wales
1/06/1968 0:00,brisbane (australia),unknown,au,triangle,300,The UFO was black&#44 with red lights and strange markings on it.,12/12/2009,-27.47101,153.024292,1/06/1968,0:00:00,5,0.083333333,387,Queensland
1/06/1972 8:00,molong (australia),unknown,au,disk,10,shiny&#44 like floro light on in sunlight&#44 40&#39long by 20&#39high craft&#44 3 tall 8&#39 men&#44 same glow as ship. 1 walking around 2 ea. side of ship,18/06/2003,-33.090969,148.869965,1/06/1972,8:00:00,0.166666667,0.002777778,388,New South Wales
1/07/1975 0:00,sydney (nsw&#44 australia),unknown,au,rectangle,0,Aussie encounter downunder.,19/03/2002,-33.861481,151.205475,1/07/1975,0:00:00,0,0,389,New South Wales
1/06/1983 12:00,gold coast (australia),unknown,au,circle,0,Photo of a very large complex flying saucer or more likely photographic blemish &#44 which was not seen with the eye.,28/11/2007,-28.00029,153.430878,1/06/1983,12:00:00,0,0,390,Queensland
1/06/1985 23:00,sydney (nsw&#44 australia),unknown,au,circle,0,The object was round. roughly  30 feet across&#44 it had 2 main lights like driving lights which were on beaming directly into the night s,21/03/2003,-33.861481,151.205475,1/06/1985,23:00:00,0,0,391,New South Wales
1/06/1986 16:00,redcliffe (australia),unknown,au,other,120,It was late afternoon and I was about to set up for fishing on the beach it was completely blue sky no clouds I looked out towards More,7/08/2007,-27.233333,153.116667,1/06/1986,16:00:00,2,0.033333333,392,Queensland
1/06/1988 1:15,melbourne (vic&#44 australia),unknown,au,fireball,600,I can&#44t exactly remember the date.....but it was early saturday morning at about 1.15 am......My friend and I were going home after a n,18/02/2001,-37.813938,144.963425,1/06/1988,1:15:00,10,0.166666667,393,Victoria
1/06/1990 0:30,townsville (australia),unknown,au,teardrop,900,Craft invades no fly military airspace undetected by radar,15/05/2006,-19.26639,146.805695,1/06/1990,0:30:00,15,0.25,394,Queensland
1/06/1990 2:00,sydney (australia),unknown,au,oval,600,1990  sighting sydney australia reported 2008,31/10/2008,-33.861481,151.205475,1/06/1990,2:00:00,10,0.166666667,395,New South Wales
1/06/1995 23:00,whyalla (australia),unknown,au,rectangle,300,Lights in the sky,12/06/2007,-33.032681,137.564835,1/06/1995,23:00:00,5,0.083333333,396,South Australia
1/06/1996 2:00,murgon (queensland) (australia),unknown,au,triangle,300,Traiangle of lights in the early Ausralian Morning,9/11/2002,-26.241699,151.940475,1/06/1996,2:00:00,5,0.083333333,397,Queensland
1/07/1996 0:00,kambalda (western australia),unknown,au,sphere,900,IT WAS A WINTER MORNING&#44THE REMNENTS OF A CYCLONE HAD LEFT A LOT OF WATER AROUND THE SMALL MINNING TOWN OF KAMBALDA .MY FRIEND AND I WE,18/06/2004,-31.201651,121.67083,1/07/1996,0:00:00,15,0.25,398,Western Australia
1/06/1999 2:00,sydney (australia),unknown,au,circle,60,orb in back garden took off extended into a tail of light then vanished,12/06/2007,-33.861481,151.205475,1/06/1999,2:00:00,1,0.016666667,399,New South Wales
1/06/2001 20:00,sydney (nsw&#44 australia),unknown,au,diamond,900,4 objects in a straight line with an orange glow,5/08/2001,-33.861481,151.205475,1/06/2001,20:00:00,15,0.25,400,New South Wales
12/06/1999 12:00,melbourne (vic&#44 australia),unknown,au,disk,600,a disk shaped ship with a black dot in the centre.the craft was gray &amp; moved rather slowly across the sky.,2/10/1999,-37.813938,144.963425,12/06/1999,12:00:00,10,0.166666667,401,Victoria
12/06/2002 2:30,sydney (chatswood) (nsw&#44 australia),unknown,au,circle,5,2 Lights zooming across the sky,1/07/2002,-33.861481,151.205475,12/06/2002,2:30:00,0.083333333,0.001388889,402,New South Wales
12/06/2002 22:00,port macquarie (australia),yt,au,circle,30,About 10pm one night as I was sitting at the back porch I glanced up to see a round black disc surrounded by a halo or aura silently fl,4/05/2004,-31.43084,152.908936,12/06/2002,22:00:00,0.5,0.008333333,403,New South Wales
12/06/2007 22:10,perth (australia),unknown,au,formation,30,5 crafts in the air&#44 night&#44 searching with lights.,4/03/2008,-31.95224,115.861397,12/06/2007,22:10:00,0.5,0.008333333,404,Western Australia
13/06/2013 3:00,gold coast (australia),unknown,au,other,9000,Wake up go out to balcony to have a smoke:  i have one of the best views for the beach and sky&#44 all of a sudden I hear something that s,3/07/2013,-28.00029,153.430878,13/06/2013,3:00:00,150,2.5,405,Queensland
14/06/1999 3:00,sydney (australia),unknown,au,other,900,Possible humanoid being sighting / abduction attempt??  ((NUFORC Note:  Possibly not a serious report??  PD)),10/01/2009,-33.861481,151.205475,14/06/1999,3:00:00,15,0.25,406,New South Wales
14/06/2003 17:20,brisbane (qld&#44 australia),unknown,au,fireball,300,very bright light 25deg above horizon&#44 near sunset. caught the attention of other motorist - suddenly vanished,18/06/2003,-27.47101,153.024292,14/06/2003,17:20:00,5,0.083333333,407,Queensland
15/06/1962 0:01,sydney (nsw&#44 australia),unknown,au,unknown,0,Mind /thought controlled abduction due to failure through maternal intervention on first attempt.,23/12/2002,-33.861481,151.205475,15/06/1962,0:01:00,0,0,408,New South Wales
15/06/1975 0:00,moe (victoria) (australia),unknown,au,disk,4,1970s Moe Victoria Australia&#44 Edward Hunter Reserve UFO not a hoax.,21/03/2003,-38.17828,146.260986,15/06/1975,0:00:00,0.066666667,0.001111111,409,Victoria
15/06/1976 18:30,port noarlunga (australia),unknown,au,circle,120,the lights had a rotational sequence on the bottom,28/08/2002,-35.15,138.466667,15/06/1976,18:30:00,2,0.033333333,410,South Australia
15/06/1999 18:30,ipswitch (australia),unknown,au,circle,2700,iwas hade observed two round golden balls .one off them was going staet up and the other was going round in a cycle and then the were g,28/08/2002,-27.616667,152.766667,15/06/1999,18:30:00,45,0.75,411,Queensland
15/06/2000 21:30,darwin (nt&#44 australia),nt,au,other,300,golden orbs travelling in a line.,18/02/2001,-12.45722,130.836639,15/06/2000,21:30:00,5,0.083333333,412,Northern Territory
15/06/2001 6:10,perth (western australia),unknown,au,unknown,300,I saw three bright objects travelling together&#44 they were far away&#44 their velocity changed and one stoped it&#39s motion.,5/12/2001,-31.95224,115.861397,15/06/2001,6:10:00,5,0.083333333,413,Western Australia
15/06/2002 0:00,melbourne (vic&#44 australia),unknown,au,disk,0,around a little before midnight&#44 i notice an object stationary in mid air&#44 i thought what the hell? i needed a closer look&#44 so i ran in,24/02/2005,-37.813938,144.963425,15/06/2002,0:00:00,0,0,414,Victoria
15/06/2006 19:00,brisbane (australia),unknown,au,oval,5,((HOAX??))  out at 7 pm and saw a pnk ufo withgrey windows and i&#39m not lying&#33,30/10/2006,-27.47101,153.024292,15/06/2006,19:00:00,0.083333333,0.001388889,415,Queensland
15/06/2007 8:00,sydney (australia),unknown,au,triangle,300,Multiple ships taking sample from Cooks River&#44 Sydney,7/08/2007,-33.861481,151.205475,15/06/2007,8:00:00,5,0.083333333,416,New South Wales
15/06/2011 21:40,perth (australia),unknown,au,other,120,It was a stormy/ over cast night which usually make fishing better. Me&#44 my brother and my friend were down the harbour fishing of the r,12/01/2012,-31.95224,115.861397,15/06/2011,21:40:00,2,0.033333333,417,Western Australia
16/06/1998 0:00,broken hill (australia),unknown,au,rectangle,0,regular sightings of massive &quot;intergalactic&quot; craft in or around Broken Hill NSW australia,23/12/2002,-31.961729,141.459976,16/06/1998,0:00:00,0,0,418,New South Wales
17/06/1999 0:00,sydney (nsw&#44 australia),unknown,au,disk,0,a frind&#44 police office and i saw a disk like object that had an orange colour and i could see other colours from a far distance. At fir,16/07/2003,-33.861481,151.205475,17/06/1999,0:00:00,0,0,419,New South Wales
17/06/2002 20:30,adelaide (south australia),unknown,au,cylinder,600,I live appproximately 400 metres away from the Ocean&#44 this is not the first time I have seen usual craft.A good friend and I were lesur,1/07/2002,-34.928661,138.598633,17/06/2002,20:30:00,10,0.166666667,420,South Australia
17/06/2004 18:15,sydney (kings langley) (nsw&#44 australia),unknown,au,triangle,7,High-speed&#44 silent triangular formation of lights,8/07/2004,-33.861481,151.205475,17/06/2004,18:15:00,0.116666667,0.001944444,421,New South Wales
17/06/2007 5:31,geraldton (australia),unknown,au,disk,300,Ufo had centre light that pulsated at irregular intervals.  ((NUFORC Note:  Student report.  Probable hoax.  PD)),7/08/2007,-28.778971,114.614594,17/06/2007,5:31:00,5,0.083333333,422,Western Australia
19/06/2004 1:02,devon meadows (vic&#44 australia),unknown,au,other,3,Big&#44 very bright and extremly fast.,23/06/2004,-38.166667,145.3,19/06/2004,1:02:00,0.05,0.000833333,423,Victoria
20/06/2001 1:30,canberra (australia),unknown,au,teardrop,10800,8 tear drop shaped ships flew over bungendore at aproximatly 1:30am eastern stanerd time,5/08/2001,-35.27603,149.13435,20/06/2001,1:30:00,180,3,424,Australian Capital Territory
20/06/2004 2:15,gumeracha (south australia),unknown,au,sphere,0,Bright red light with aura appeared to be hovering in the rainy night sky,23/06/2004,-34.823879,138.884674,20/06/2004,2:15:00,0,0,425,South Australia
21/06/1999 23:00,melbourne (vic&#44 australia),unknown,au,disk,0,it was a disk shape with a dom on top &amp; bottom with lights around the craft between the top &amp; bottom domes.,28/04/2001,-37.813938,144.963425,21/06/1999,23:00:00,0,0,426,Victoria
24/06/2009 8:40,sydney (australia),unknown,au,light,90,pulsating lights,5/08/2009,-33.861481,151.205475,24/06/2009,8:40:00,1.5,0.025,427,New South Wales
24/06/2009 16:30,dubbo (australia),unknown,au,circle,600,two round silver craft enormous speed &#44stopped hovered at on place &#44one disappeared.lost sight due to trees.both crafts had very sm,5/08/2009,-32.24295,148.604843,24/06/2009,16:30:00,10,0.166666667,428,New South Wales
26/06/2012 19:15,henty (nsw)(australia),unknown,au,triangle,30,Henty NSW Triangle 30 minute multi coloured flashing lights.,23/12/2013,-37.666667,141.516667,26/06/2012,19:15:00,0.5,0.008333333,429,Victoria
27/06/2001 18:45,coffs harbour (australia),unknown,au,circle,90,Bright orange light&#44 rounded in shape seen by five people moving north at about 60km p/h keeping the same course and altitude.,20/08/2001,-30.296261,153.11351,27/06/2001,18:45:00,1.5,0.025,430,New South Wales
28/06/2006 18:30,armadale (western australia),unknown,au,light,600,6 BALL&#39S OF LIGHT VERY HIGH IN THE SKY OVER ARMADALE. WESTERN AUSTRIALA,16/07/2006,-32.15,116,28/06/2006,18:30:00,10,0.166666667,431,Western Australia
29/06/2004 17:30,walpole (australia),unknown,au,fireball,15,zig zagging meteorite,8/07/2004,-34.976231,116.731331,29/06/2004,17:30:00,0.25,0.004166667,432,Western Australia
30/06/1982 0:00,gold coast (australia),unknown,au,circle,10,this i clearly remeber and I am a focased business man in Australia,12/12/2011,-28.00029,153.430878,30/06/1982,0:00:00,0.166666667,0.002777778,433,Queensland
30/06/1983 20:00,dunmore (nsw&#44 australia),unknown,au,diamond,2400,Mother Craft that released 3 Smaller Craft - Witness of the Craft leaving the atmosphere,16/08/2002,-38.15,141.883333,30/06/1983,20:00:00,40,0.666666667,434,Victoria
30/06/2001 20:30,wodonga (australia),unknown,au,circle,180,UFO ufo above wodonga rsl Australia,8/10/2007,-36.121792,146.888092,30/06/2001,20:30:00,3,0.05,435,Victoria
30/06/2005 18:10,sydney (australia),unknown,au,fireball,600,A huge fireball&#44 that was travlling amasingly slow&#44 at an extreemly low altitude&#44 just above a house and some large tree&#39s,30/10/2006,-33.861481,151.205475,30/06/2005,18:10:00,10,0.166666667,436,New South Wales
30/06/2006 23:00,sydney (australia),unknown,au,disk,900,air craft over Australia,30/10/2006,-33.861481,151.205475,30/06/2006,23:00:00,15,0.25,437,New South Wales
3/06/2001 20:00,melbourne (vic&#44 australia),unknown,au,cone,60,3 Reports UFO sightings including news 7 newsreport video http://www.starcomone.com/aliens/ for video and info,16/08/2002,-37.813938,144.963425,3/06/2001,20:00:00,1,0.016666667,438,Victoria
3/06/2006 17:45,cairns (australia),unknown,au,oval,3,3rd of June 2006&#44 at 17:45&#44 location Q&#44L&#44&#44D Australia Cairns Table lands Yungaburra&#44 Oval shape&#44 Photos taken of objects in the sky,27/04/2007,-16.92304,145.766251,3/06/2006,17:45:00,0.05,0.000833333,439,Queensland
4/06/2000 22:00,sydney (nsw&#44 australia),unknown,au,oval,600,silver football shaped object hovered above rooty hill seen by more than 50 people including me&#33 The Truth Is Out There&#33,6/06/2000,-33.861481,151.205475,4/06/2000,22:00:00,10,0.166666667,440,New South Wales
4/06/2002 16:30,sydney (nsw&#44 australia),unknown,au,cigar,180,At the time this event occured&#44 I was waiting for a bus in a residential area. The street goes east-westwardly. I was standing facing t,12/06/2002,-33.861481,151.205475,4/06/2002,16:30:00,3,0.05,441,New South Wales
4/06/2013 18:30,port macquarie (australia),unknown,au,triangle,900,Two red one white light Triangle formation UFO in NSW&#44 Australia (following/looking for something),3/07/2013,-31.43084,152.908936,4/06/2013,18:30:00,15,0.25,442,New South Wales
5/06/2010 5:50,sydney (australia),unknown,au,egg,120,White bright light&#44 spinning with a circular trail around it&#44 snapped a photo of it.,10/06/2010,-33.861481,151.205475,5/06/2010,5:50:00,2,0.033333333,443,New South Wales
7/06/1996 22:30,sydney (nsw&#44 australia),unknown,au,triangle,120,Saw two dark triangular shaped objects that hovered for a couple of minutes before taking off at great speed,2/04/1999,-33.861481,151.205475,7/06/1996,22:30:00,2,0.033333333,444,New South Wales
7/06/2003 23:12,adelaide (south australia),unknown,au,formation,900,Huge glowing intense yellow orange oblong with many small round lights in formation.,16/07/2003,-34.928661,138.598633,7/06/2003,23:12:00,15,0.25,445,South Australia
7/06/2005 9:30,launceston (tas&#44 australia),unknown,au,oval,120,strange thing in australia,20/06/2005,-41.438759,147.134674,7/06/2005,9:30:00,2,0.033333333,446,Tasmania
7/06/2006 19:00,adelaide (south australia),unknown,au,other,60,Changing coloured and shaped blobls in the night,7/08/2007,-34.928661,138.598633,7/06/2006,19:00:00,1,0.016666667,447,South Australia
7/06/2013 22:27,brisbane (australia),unknown,au,unknown,5,Flash of light in the night sky followed by a second very bright flash just seconds afterwards. The flash lasted only a second or two.,14/07/2013,-27.47101,153.024292,7/06/2013,22:27:00,0.083333333,0.001388889,448,Queensland
8/06/2001 21:30,adelaide (south australia),unknown,au,light,120,A small bright star.,5/08/2001,-34.928661,138.598633,8/06/2001,21:30:00,2,0.033333333,449,South Australia
8/06/2002 5:00,melbourne (australia),unknown,au,circle,180,Extremely Large Circular Object Glowing In Sky Above Clouds.,11/03/2006,-37.813938,144.963425,8/06/2002,5:00:00,3,0.05,450,Victoria
8/06/2002 23:00,adelaide (south australia),unknown,au,formation,120,SIX  U.F.O&#39S SEEN OVER AUSTRALIAN CITY BY THREE WITNESSES,2/03/2004,-34.928661,138.598633,8/06/2002,23:00:00,2,0.033333333,451,South Australia
8/06/2005 20:20,tweed heads (australia),unknown,au,circle,900,Two groups of orange lights&#44lots of people saw them,20/06/2005,-28.17561,153.542007,8/06/2005,20:20:00,15,0.25,452,New South Wales
9/06/2005 20:00,melbourne (vic&#44 australia),unknown,au,circle,18000,UFO sighted from Melbourne suburb&#44 Australia.,20/06/2005,-37.813938,144.963425,9/06/2005,20:00:00,300,5,453,Victoria
10/07/2000 22:30,lithgow (nsw&#44 australia),unknown,au,cross,60,My family&#44friends and I were camping at Newnes a camp site near Lithgow inside a National Park. We had done a Canyon that day and every,2/12/2000,-33.482471,150.136307,10/07/2000,22:30:00,1,0.016666667,454,New South Wales
11/07/2008 23:30,perth (australia),unknown,au,egg,10,Egg shaped U.F.O flying back and forth for about 10 seconds then shooting off in a northerly direction,10/01/2009,-31.95224,115.861397,11/07/2008,23:30:00,0.166666667,0.002777778,455,Western Australia
11/07/2010 5:10,drouin west (australia),unknown,au,circle,3,A soft green round shape&#44 full moon size&#44 hazy edges&#44 pre dawn sky low on the horizon&#44 travelling fast like a falling star speed.,21/11/2010,-38.1,145.866667,11/07/2010,5:10:00,0.05,0.000833333,456,Victoria
1/07/1998 17:40,lithgow (nsw&#44 australia),unknown,au,light,15,star light appeared travelled a short distance then faided away,21/11/1998,-33.482471,150.136307,1/07/1998,17:40:00,0.25,0.004166667,457,New South Wales
1/08/1999 0:00,sydney (nsw&#44 australia),unknown,au,cigar,0,They were flying above myself and then&#44i remembered nothing because of a white flash.,9/11/1999,-33.861481,151.205475,1/08/1999,0:00:00,0,0,458,New South Wales
1/07/2004 19:00,brisbane (australia),unknown,au,rectangle,60,molten steel,28/11/2007,-27.47101,153.024292,1/07/2004,19:00:00,1,0.016666667,459,Queensland
12/07/2006 1:30,brisbane (australia),unknown,au,disk,120,saucer&#44 15-20m wide&#44 stationary for 2 mins&#44 about 1km of the ground&#44 no sound&#44 went in for a phone to take vid. came back and  gone,14/12/2006,-27.47101,153.024292,12/07/2006,1:30:00,2,0.033333333,460,Queensland
13/07/2003 23:10,deniliquin (australia),unknown,au,unknown,1800,bright orange circle moved acros the sky and back.,16/07/2003,-35.527409,144.959579,13/07/2003,23:10:00,30,0.5,461,New South Wales
13/07/2005 1:30,sydney (nsw&#44 australia),unknown,au,fireball,420,Orange ball of light with no tail traveled from North East to South West and disappeared.There was no visable trail on the orange b,13/07/2005,-33.861481,151.205475,13/07/2005,1:30:00,7,0.116666667,462,New South Wales
15/07/1974 12:00,cairns (australia),unknown,au,cigar,3600,7/ 74 - Cairns Ql d. Australia - Cigar  - 1hr - Watched silver ship stationary in sky for 1hr then took off at great speed into the dis,9/06/2009,-16.92304,145.766251,15/07/1974,12:00:00,60,1,463,Queensland
15/07/2003 12:30,ipswich (australia),unknown,au,disk,60,A CHROME SAUCER.,2/03/2004,-27.616667,152.766667,15/07/2003,12:30:00,1,0.016666667,464,Queensland
15/07/2010 18:36,sydney (australia),unknown,au,triangle,1800,Slow&#44 hovering triangle with bright white and red lights.,19/07/2010,-33.861481,151.205475,15/07/2010,18:36:00,30,0.5,465,New South Wales
16/07/2000 22:45,melbourne (vic&#44 australia),unknown,au,circle,600,Fire ball rised up from the ground to about 500m.Drops of molten like fire coming from it. Loud explosion&#44green flash speed off.,23/07/2000,-37.813938,144.963425,16/07/2000,22:45:00,10,0.166666667,466,Victoria
17/07/1999 23:20,maitland (nsw&#44 australia),unknown,au,light,90,Moving lhazy bright light&#44 sped up&#44 split into 2 then both vanished.,26/07/2002,-34.373859,137.673325,17/07/1999,23:20:00,1.5,0.025,467,South Australia
17/07/2005 19:35,warnbro (australia),unknown,au,light,10,was on the phone outside and looked up at the sky and saw this light it was to high in the sky to be a plane it was the hight of the st,2/09/2005,-32.336111,115.748611,17/07/2005,19:35:00,0.166666667,0.002777778,468,Western Australia
17/07/2009 20:30,launceston (australia),unknown,au,light,420,Slow moving &#44 bright orange starlike object at high altitude.  ((NUFORC Note:  Not a sighting of the ISS.  PD)),5/08/2009,-41.438759,147.134674,17/07/2009,20:30:00,7,0.116666667,469,Tasmania
18/07/2002 21:00,sydney (nsw&#44 australia),unknown,au,light,2,Distant white light moving at high speed,30/07/2002,-33.861481,151.205475,18/07/2002,21:00:00,0.033333333,0.000555556,470,New South Wales
19/07/2007 20:30,canberra (australia),unknown,au,formation,10,Two&#44 orange maneuvering objects seen streaking overhead.,7/08/2007,-35.27603,149.13435,19/07/2007,20:30:00,0.166666667,0.002777778,471,Australian Capital Territory
19/07/2008 0:59,melbourne (australia),unknown,au,fireball,120,Red-orange ball seen in sky in Melbourne&#44 Australia,12/08/2008,-37.813938,144.963425,19/07/2008,0:59:00,2,0.033333333,472,Victoria
20/07/2001 8:30,cairns (qld&#44 australia),unknown,au,cylinder,480,Shape looked like crushed tin foil.,11/08/2004,-16.92304,145.766251,20/07/2001,8:30:00,8,0.133333333,473,Queensland
20/07/2006 14:00,adelaide  (south australia),sa,au,circle,300,White UFO&#39s over my house&#33&#33,12/12/2009,-34.928661,138.598633,20/07/2006,14:00:00,5,0.083333333,474,South Australia
21/07/2006 2:20,adelaide  (south australia),unknown,au,triangle,120,Triangular craft witnessed in Adelaide&#44 Australia,30/10/2006,-34.928661,138.598633,21/07/2006,2:20:00,2,0.033333333,475,South Australia
21/07/2006 15:52,eildon weir (victoria) (australia),unknown,au,other,120,AIR SAFETY HAZARD ASSOCIATED WITH THESE CRAFT&#44 NO NOTAM PUBLISHED WARNING PILOTS. STEALTH AIRCRAFT OPERATING FROM GUAM AND USING DARWIN,30/10/2006,-37.233333,145.933333,21/07/2006,15:52:00,2,0.033333333,476,Victoria
2/07/1994 19:45,wollongong (australia),unknown,au,oval,900,Glowing ball of light travelling slowly east.,1/02/2007,-34.424,150.893448,2/07/1994,19:45:00,15,0.25,477,New South Wales
23/07/2001 18:30,kilsyth (australia),unknown,au,light,60,Light seen over kilsth area on monday evening,5/08/2001,-37.8,145.316667,23/07/2001,18:30:00,1,0.016666667,478,Victoria
23/07/2005 0:00,newcastle (australia),unknown,au,disk,30,saucer shaped&#39 had lights&#39 and was large and spining slowly.,15/05/2006,-32.927792,151.784485,23/07/2005,0:00:00,0.5,0.008333333,479,New South Wales
24/07/1998 1:30,townsville (qld&#44 australia),unknown,au,circle,300,I was watching television at 01:30 when I heard a loud boom sound.The power then blacked out.I thought that the cut off switch had went,21/11/1998,-19.26639,146.805695,24/07/1998,1:30:00,5,0.083333333,480,Queensland
24/07/2005 22:50,meeniyan (australia),unknown,au,cigar,50,24/7/05 meeniyan vic . cigar shaped object orange lights  50 seconds 1/8/05,2/09/2005,-38.576889,146.019333,24/07/2005,22:50:00,0.833333333,0.013888889,481,Victoria
25/07/2000 6:33,geraldton (australia),unknown,au,light,60,flashing lights&#44no noise&#44moved like a bee &#44flew slowly&#44also very quickly,2/12/2000,-28.778971,114.614594,25/07/2000,6:33:00,1,0.016666667,482,Western Australia
25/07/2002 20:45,allora (australia),unknown,au,other,240,I was driving along the street in my home town of Allora&#44 Queensland&#44 Australia.  I obserbed three flashing lights in the sky so i stop,26/07/2002,-28.03484,151.980576,25/07/2002,20:45:00,4,0.066666667,483,Queensland
25/07/2005 20:47,emerald (qld&#44 australia),unknown,au,chevron,180,Black Chevron shape about 150 feet above me&#44 all noise and sound ceased.,2/09/2005,-37.931671,145.440933,25/07/2005,20:47:00,3,0.05,484,Victoria
26/07/2008 23:05,melbourne (australia),unknown,au,light,600,Orange lights hover over melbourne south south east at 25 degrees.,12/08/2008,-37.813938,144.963425,26/07/2008,23:05:00,10,0.166666667,485,Victoria
27/07/2001 21:30,rockingham (australia),unknown,au,circle,300,Two yellow lights that floated above our house the faded off,5/08/2001,-32.276821,115.729782,27/07/2001,21:30:00,5,0.083333333,486,Western Australia
27/07/2003 20:00,ocean shores (nsw&#44 australia),unknown,au,circle,300,Two UFO&#39s seen over Ocean Shores in Australia,4/08/2003,-28.52383,153.532227,27/07/2003,20:00:00,5,0.083333333,487,New South Wales
28/07/2001 1:48,bendigo (australia),unknown,au,unknown,8,Orange arrow shape that made an impossible manoeuvre over Bendigo&#44 Australia.,12/08/2001,-36.758179,144.280243,28/07/2001,1:48:00,0.133333333,0.002222222,488,Victoria
29/07/1960 19:30,melbourne (australia),unknown,au,triangle,180,1960 @ 30DEG ABOVE HORIZON 3 TRIANGULAR OBJECT IN SKY WITH ORANGE TAILS BEHIND ALL  FLYING @ LEVEL,12/12/2011,-37.813938,144.963425,29/07/1960,19:30:00,3,0.05,489,Victoria
29/07/2012 18:40,cleveland (australia),unknown,au,circle,480,Three pink/orange spheres spotted over Cleveland&#44 Queensland&#44 Australia,5/08/2012,-41.8,147.4,29/07/2012,18:40:00,8,0.133333333,490,Tasmania
30/07/2012 20:50,brisbane (australia),unknown,au,light,2,At 8:50 pm I saw a light in the a cylinder type light with blue and red flashes on the bottom come towards me and then shoot strai,5/08/2012,-27.47101,153.024292,30/07/2012,20:50:00,0.033333333,0.000555556,491,Queensland
31/07/2005 7:00,sydney (nsw&#44 australia),unknown,au,light,20,intense white object....like a shining star but slowly moving across the sky. Smaller than  a 747 plane.,11/10/2005,-33.861481,151.205475,31/07/2005,7:00:00,0.333333333,0.005555556,492,New South Wales
31/07/2007 21:50,sydney (australia),unknown,au,unknown,240,21:50 to 21:54  31/7/07 an  unknown lights in the sky. in syd/n.s.w/australia seen at penrith raggatta centre then cranebrook,7/08/2007,-33.861481,151.205475,31/07/2007,21:50:00,4,0.066666667,493,New South Wales
3/07/2013 22:30,bendigo (australia),unknown,au,light,30,Strange orange yellow light in sky.,5/07/2013,-36.758179,144.280243,3/07/2013,22:30:00,0.5,0.008333333,494,Victoria
4/07/2001 17:00,brisbane (qld&#44 australia),unknown,au,oval,7200,flashing light&#39s dissapearing on and off and ship reappearing every night so far.,5/08/2001,-27.47101,153.024292,4/07/2001,17:00:00,120,2,495,Queensland
5/07/2005 19:48,brisbane (qld&#44 australia),unknown,au,disk,120,Kept flying then vanished after certain amount of time,13/07/2005,-27.47101,153.024292,5/07/2005,19:48:00,2,0.033333333,496,Queensland
5/07/2012 6:30,melbourne (australia),unknown,au,cigar,600,Morphing UFO cigar shaped in melbourne australia,5/08/2012,-37.813938,144.963425,5/07/2012,6:30:00,10,0.166666667,497,Victoria
7/07/1995 0:00,melbourne (vic&#44 australia),unknown,au,fireball,2,Huge fireball that lit up the sky&#44 and lit up the surroundings. It looked like a shooting star. But it was so bright and in our atmosph,24/05/1999,-37.813938,144.963425,7/07/1995,0:00:00,0.033333333,0.000555556,498,Victoria
7/07/2007 2:30,sydney (australia),unknown,au,cylinder,3600,UFOs abduct me,7/08/2007,-33.861481,151.205475,7/07/2007,2:30:00,60,1,499,New South Wales
7/07/2007 22:39,sydney (australia),unknown,au,other,60,A directional changing bright structured object that ascended up in Sydney.,7/08/2007,-33.861481,151.205475,7/07/2007,22:39:00,1,0.016666667,500,New South Wales
